id;invoice_id;payment_date;amount_paid
108547;117070;2007-10-27;45
108548;117071;2008-11-13;45
108549;117072;2009-03-28;45
108550;117073;2010-04-27;45
108551;117074;2011-12-15;45
108552;117075;2012-08-27;45
108553;117076;2013-06-02;45
108554;117077;2014-09-17;45
108555;117078;2015-04-27;24.25
108556;117080;2017-04-12;62.63
108557;117081;2018-12-16;45
108558;117082;1990-04-14;35.92
108559;117083;1991-06-08;45
108560;117084;1992-08-03;45
108561;117085;1993-12-16;45
108562;117086;1994-04-04;45
108563;117087;1995-11-06;45
108564;117088;1996-11-28;45
108565;117089;1997-05-04;45
108566;117090;1998-07-01;45
108567;117091;1999-10-12;45
108568;117092;2000-07-13;45
108569;117093;2001-04-24;45
108570;117094;2002-11-03;45
108571;117095;2003-07-18;45
108572;117096;2004-07-21;45
108573;117097;2005-12-08;45
108574;117098;2006-10-19;45
108575;117099;2007-04-05;45
108576;117100;2008-08-21;45
108577;117101;2009-05-05;45
108578;117102;2010-12-02;45
108579;117104;2012-12-23;92.04
108580;117105;2013-08-12;45
108581;117106;2014-06-02;45
108582;117107;2015-03-22;45
108583;117108;2016-03-10;45
108584;117109;2017-09-17;45
108585;117111;1971-12-13;45
108586;117112;1972-04-08;45
108587;117113;1973-08-13;45
108588;117114;1974-04-09;63.71
108589;117115;1975-06-20;45
108590;117116;1976-09-19;45
108591;117117;1977-05-03;45
108592;117118;1978-09-24;45
108593;117119;1979-10-14;45
108594;117120;1980-10-16;45
108595;117121;1981-05-26;19.57
108596;117122;1982-06-14;45
108597;117123;1983-11-10;45
108598;117124;1984-07-13;45
108599;117125;1985-11-11;45
108600;117126;1986-03-14;45
108601;117127;1987-03-21;45
108602;117128;1988-07-20;60.69
108603;117129;1989-04-10;45
108604;117130;1990-07-06;45
108605;117132;1992-06-03;45
108606;117133;1993-03-08;45
108607;117134;1994-05-18;45
108608;117135;1995-04-03;45
108609;117136;1996-11-22;45
108610;117137;1997-11-02;45
108611;117138;1998-03-07;45
108612;117139;1999-09-13;45
108613;117140;2000-06-19;45
108614;117141;2001-08-14;45
108615;117142;2002-03-05;45
108616;117143;2003-06-03;45
108617;117144;2004-08-25;45
108618;117145;2005-05-26;45
108619;117146;2006-06-20;45
108620;117147;2007-12-25;45
108621;117148;2017-04-25;45
108622;117150;2006-07-13;12.59
108623;117152;2008-06-01;45
108624;117153;2009-03-13;45
108625;117154;2010-12-16;45
108626;117155;2011-10-02;45
108627;117157;2013-09-06;45
108628;117158;2014-07-14;45
108629;117159;2015-09-02;45
108630;117160;2015-03-09;15
108631;117161;2016-05-03;15
108632;117162;2017-06-14;15
108633;117164;1977-04-21;25
108634;117165;1978-07-14;25
108635;117166;1979-09-24;42.48
108636;117167;1980-11-09;25
108637;117168;1981-04-10;25
108638;117169;1982-08-22;25
108639;117170;1983-07-11;25
108640;117171;1984-10-12;25
108641;117172;1985-05-10;25
108642;117173;1986-03-20;25
108643;117174;1987-04-15;25
108644;117175;1988-04-13;25
108645;117176;1989-03-20;25
108646;117177;1990-07-15;25
108647;117178;1991-08-27;25
108648;117179;1992-09-15;25
108649;117180;1993-07-01;25
108650;117181;1994-03-22;25
108651;117182;1995-04-22;25
108652;117183;1996-07-10;25
108653;117184;1997-03-19;25
108654;117185;1998-12-10;25
108655;117186;1999-11-02;25
108656;117187;2000-09-24;25
108657;117188;2001-11-18;25
108658;117189;2002-10-02;25
108659;117190;2003-04-16;55.7
108660;117191;2004-07-10;28.18
108661;117192;2005-05-11;25
108662;117193;2006-06-25;25
108663;117194;2007-11-19;25
108664;117195;2008-05-27;25
108665;117196;2009-06-20;25
108666;117197;2010-08-25;25
108667;117198;2011-09-19;25
108668;117199;2012-11-16;11.87
108669;117200;2013-11-25;25
108670;117201;2014-11-21;4.39
108671;117202;2015-07-20;25
108672;117203;2016-10-03;32.9
108673;117204;2017-11-07;25
108674;117205;2018-06-08;25
108675;117206;1981-03-05;45
108676;117207;1982-08-09;45
108677;117208;1983-11-09;45
108678;117209;1984-03-25;45
108679;117210;1985-11-10;45
108680;117211;1986-04-07;45
108681;117212;1987-08-03;45
108682;117213;1988-07-15;45
108683;117214;1989-08-25;45
108684;117215;1990-07-26;45
108685;117216;1991-05-20;45
108686;117217;1992-12-25;45
108687;117218;1993-11-04;45
108688;117219;1994-12-25;45
108689;117220;1995-07-17;59.32
108690;117221;1996-12-04;45
108691;117222;1997-03-20;45
108692;117223;1998-06-19;45
108693;117224;1999-12-26;45
108694;117225;2000-08-24;45
108695;117226;2001-09-02;45
108696;117227;2002-06-16;45
108697;117228;2003-12-02;45
108698;117229;2004-08-05;45
108699;117230;2005-11-25;45
108700;117231;2006-03-22;45
108701;117232;2007-04-18;45
108702;117233;2008-10-28;45
108703;117234;2009-07-04;45
108704;117235;2010-06-09;45
108705;117236;2011-10-11;45
108706;117237;2012-07-09;45
108707;117238;2013-10-05;45
108708;117239;2014-05-26;45
108709;117240;2015-11-07;45
108710;117241;2016-12-20;45
108711;117242;2017-12-19;16.88
108712;117244;1998-09-25;45
108713;117245;1999-04-01;45
108714;117246;2000-04-19;45
108715;117247;2001-09-26;45
108716;117248;2002-06-12;26.08
108717;117249;2003-03-11;45
108718;117250;2004-06-23;45
108719;117251;2005-10-14;45
108720;117252;2006-11-06;45
108721;117253;2007-06-07;45
108722;117254;2008-09-20;45
108723;117255;2009-11-01;45
108724;117256;2010-06-05;45
108725;117257;2011-06-07;45
108726;117258;2012-10-13;45
108727;117259;2013-10-03;25.5
108728;117261;2015-12-10;45
108729;117262;2016-06-24;45
108730;117263;2017-04-13;45
108731;117264;2018-07-23;83.54
108732;117265;2002-08-08;25
108733;117266;2003-09-09;25
108734;117267;2004-05-17;25
108735;117268;2005-05-19;25
108736;117269;2006-12-05;25
108737;117270;2007-12-19;25
108738;117271;2008-10-20;19.83
108739;117272;2009-06-06;25
108740;117273;2010-04-26;25
108741;117274;2011-03-26;25
108742;117275;2012-09-04;31.83
108743;117276;2013-10-15;25
108744;117277;2014-10-24;25
108745;117278;2015-09-06;25
108746;117279;2016-10-10;25
108747;117280;2017-12-25;39.51
108748;117282;2001-08-12;45
108749;117283;2002-07-17;45
108750;117284;2003-06-06;45
108751;117285;2004-12-03;45
108752;117286;2005-07-21;45
108753;117287;2006-12-11;45
108754;117288;2007-05-17;45
108755;117289;2008-08-24;4.41
108756;117290;2009-10-02;45
108757;117291;2010-03-18;45
108758;117292;2011-11-20;45
108759;117293;2012-11-14;45
108760;117294;2013-12-19;45
108761;117295;2014-11-16;45
108762;117296;2015-06-10;45
108763;117297;2016-10-15;45
108764;117298;2017-08-05;45
108765;117300;2015-07-07;45
108766;117301;2016-07-17;45
108767;117302;2017-03-23;45
108768;117303;1998-05-27;45
108769;117304;1999-07-24;45
108770;117305;2000-12-17;45
108771;117306;2001-10-17;45
108772;117307;2002-12-04;45
108773;117309;2004-07-02;45
108774;117310;2005-05-21;60.63
108775;117311;2006-12-06;45
108776;117312;2007-12-07;45
108777;117313;2008-11-25;45
108778;117314;2009-03-12;45
108779;117315;2010-06-06;45
108780;117316;2011-11-05;45
108781;117317;2012-06-01;45
108782;117319;2014-10-13;45
108783;117320;2015-06-13;45
108784;117322;2017-09-24;45
108785;117323;2018-07-22;45
108786;117324;2006-11-03;45
108787;117325;2007-04-01;45
108788;117326;2008-06-16;45
108789;117327;2009-08-22;45
108790;117328;2010-11-23;8.08
108791;117329;2011-05-27;45
108792;117330;2012-09-12;45
108793;117331;2013-04-21;48.11
108794;117332;2014-09-13;45
108795;117333;2015-07-27;45
108796;117334;2016-11-11;45
108797;117335;2017-09-01;45
108798;117336;2018-11-19;45
108799;117337;2016-09-09;20
108800;117338;2017-08-27;20
108801;117339;2018-12-15;54.61
108802;117340;2018-09-01;45
108803;117341;2015-06-11;15
108804;117342;2016-04-22;15
108805;117343;2017-03-01;15
108806;117344;2018-06-23;15
108807;117345;2011-06-12;45
108808;117346;2012-04-09;45
108809;117347;2013-08-06;45
108810;117348;2014-11-10;45
108811;117349;2015-11-03;45
108812;117350;2016-10-25;45
108813;117351;2017-04-05;82.49
108814;117352;2018-08-11;45
108815;117353;2013-06-25;15
108816;117354;2014-08-23;15
108817;117358;2018-05-09;15
108818;117359;2004-04-15;45
108819;117360;2005-05-06;45
108820;117361;2006-03-23;45
108821;117362;2007-03-16;45
108822;117364;2009-08-11;45
108823;117365;2010-05-26;45
108824;117366;2011-12-22;45
108825;117367;2012-10-22;45
108826;117368;2013-10-20;45
108827;117369;2014-08-18;45
108828;117370;2015-12-04;45
108829;117371;2016-08-23;45
108830;117374;2009-04-20;45
108831;117375;2010-10-28;45
108832;117376;2011-04-02;45
108833;117377;2012-05-17;45
108834;117378;2013-04-25;45
108835;117379;2014-12-24;45
108836;117380;2015-04-24;45
108837;117381;2016-11-02;87.86
108838;117382;2017-04-01;45
108839;117383;2018-04-12;45
108840;117384;2015-10-28;15
108841;117385;2016-11-05;15
108842;117387;2018-08-11;27.33
108843;117388;2013-06-05;45
108844;117389;2014-09-13;45
108845;117390;2015-06-04;45
108846;117392;2017-08-23;45
108847;117393;2018-09-15;45
108848;117394;2018-11-13;15
108849;117395;2013-05-14;97.84
108850;117396;2014-05-26;45
108851;117397;2015-12-09;45
108852;117398;2016-08-14;45
108853;117400;2018-05-21;62.07
108854;117402;1981-04-12;45
108855;117403;1982-05-21;45
108856;117404;1983-08-21;45
108857;117405;1984-03-13;45
108858;117406;1985-05-01;45
108859;117407;1986-03-24;45
108860;117408;1987-09-07;45
108861;117409;1988-09-22;45
108862;117410;1989-08-20;45
108863;117411;1990-11-06;45
108864;117412;1991-07-21;45
108865;117413;1992-12-27;45
108866;117414;1993-10-08;45
108867;117415;1994-03-18;45
108868;117416;1995-04-24;45
108869;117417;1996-12-19;45
108870;117418;1997-10-05;45
108871;117419;1998-04-04;45
108872;117420;1999-03-26;99.49
108873;117421;2000-07-08;45
108874;117422;2001-11-18;45
108875;117423;2002-03-10;45
108876;117424;2003-06-22;45
108877;117425;2004-10-07;45
108878;117426;2005-03-27;45
108879;117427;2006-11-14;45
108880;117428;2007-12-23;45
108881;117429;2008-08-16;45
108882;117430;2009-11-17;45
108883;117431;2010-11-12;45
108884;117432;2011-08-05;45
108885;117433;2012-12-18;45
108886;117434;2013-06-24;45
108887;117435;2014-10-08;45
108888;117436;2015-09-03;45
108889;117437;2016-08-03;45
108890;117438;2017-07-23;45
108891;117440;2001-06-28;83.4
108892;117441;2002-12-05;45
108893;117442;2003-06-22;45
108894;117443;2004-10-25;48.57
108895;117444;2005-07-27;45
108896;117445;2006-08-08;45
108897;117446;2007-10-24;45
108898;117447;2008-06-26;45
108899;117448;2009-03-01;45
108900;117449;2010-11-17;74.16
108901;117450;2011-08-27;45
108902;117451;2012-04-24;45
108903;117452;1997-08-26;62.28
108904;117453;1998-05-21;45
108905;117455;2000-08-16;45
108906;117456;2001-11-26;45
108907;117457;2002-08-27;45
108908;117458;2003-03-17;45
108909;117459;2004-04-28;45
108910;117460;2011-09-20;45
108911;117461;2012-11-03;45
108912;117462;2013-05-14;45
108913;117463;2014-12-27;45
108914;117464;2015-06-04;45
108915;117465;2016-05-22;45
108916;117466;2017-05-05;45
108917;117468;1997-07-25;45
108918;117469;1998-03-04;45
108919;117471;2000-10-27;45
108920;117472;2001-11-12;45
108921;117473;2012-07-26;45
108922;117474;2013-09-03;45
108923;117475;2014-05-18;45
108924;117476;2015-12-02;45
108925;117477;2016-10-27;45
108926;117478;2017-08-09;45
108927;117479;2018-03-17;45
108928;117481;2015-12-18;20
108929;117482;2016-12-03;20
108930;117483;2017-05-14;20
108931;117484;2018-12-17;20
108932;117485;2010-04-21;45
108933;117486;2011-12-02;45
108934;117487;2012-07-28;45
108935;117488;2007-12-07;45
108936;117490;2009-05-06;45
108937;117491;2010-04-02;45
108938;117492;2011-05-24;45
108939;117493;2012-05-28;45
108940;117494;2013-04-15;45
108941;117495;2014-09-03;45
108942;117496;2015-07-05;45
108943;117497;2016-10-23;45
108944;117498;2017-09-28;45
108945;117500;2018-09-01;25
108946;117501;1976-06-17;25
108947;117502;1977-04-11;84.41
108948;117503;1978-04-08;25
108949;117504;1979-09-25;97.12
108950;117505;1980-03-20;25
108951;117506;1981-07-14;25
108952;117507;1982-05-11;38.95
108953;117508;1983-05-19;25
108954;117509;1984-10-23;11.95
108955;117510;1985-09-21;25
108956;117511;1986-11-12;25
108957;117512;1987-10-15;83.09
108958;117513;1988-03-09;25
108959;117514;1989-10-07;25
108960;117515;1990-07-19;25
108961;117516;1991-03-22;25
108962;117517;1992-12-24;25
108963;117518;1993-09-04;40.55
108964;117519;1994-03-01;25
108965;117520;1995-07-17;25
108966;117521;1996-07-19;25
108967;117522;1997-11-07;25
108968;117523;1998-03-15;25
108969;117524;1999-11-12;25
108970;117525;2000-06-07;25
108971;117526;2001-05-20;25
108972;117528;2003-11-04;25
108973;117529;2004-03-20;25
108974;117530;2005-10-05;25
108975;117531;2006-04-07;25
108976;117532;2007-06-02;25
108977;117533;2008-09-22;81.73
108978;117534;2009-04-06;25
108979;117535;2010-05-23;25
108980;117536;2011-03-08;25
108981;117537;2012-04-04;25
108982;117538;2013-10-26;25
108983;117539;2014-07-01;25
108984;117541;2016-06-11;25
108985;117543;2018-06-23;65.79
108986;117544;2015-03-04;45
108987;117545;2016-11-16;45
108988;117546;2017-03-05;45
108989;117547;2018-03-18;45
108990;117548;1988-04-06;45
108991;117549;1989-08-24;45
108992;117550;1990-05-02;45
108993;117551;1991-03-12;45
108994;117552;1992-05-05;45
108995;117553;1993-06-01;33.08
108996;117554;1994-07-08;45
108997;117555;1995-05-21;45
108998;117556;1996-11-17;46.22
108999;117557;1997-10-24;45
109000;117558;1998-12-27;45
109001;117559;1999-11-17;45
109002;117560;2000-10-20;45
109003;117561;2001-08-19;45
109004;117563;2003-12-27;45
109005;117564;2004-05-07;45
109006;117565;2005-07-22;45
109007;117566;2006-11-03;83.13
109008;117567;2007-04-22;45
109009;117568;2008-05-25;73.84
109010;117569;2009-04-28;45
109011;117570;2010-10-20;45
109012;117571;2005-04-01;45
109013;117572;2006-05-12;45
109014;117573;2007-06-01;45
109015;117574;2008-04-10;45
109016;117575;2009-10-23;45
109017;117576;2010-03-16;45
109018;117577;2011-09-28;45
109019;117578;2012-08-17;45
109020;117579;2013-04-17;45
109021;117580;2014-03-04;45
109022;117581;2015-08-10;45
109023;117586;1984-09-26;99.1
109024;117587;1985-03-14;45
109025;117588;1986-08-04;45
109026;117589;1987-12-26;45
109027;117590;1988-12-16;45
109028;117591;1989-08-19;45
109029;117592;1990-11-06;45
109030;117593;1991-03-14;45
109031;117594;1992-08-28;45
109032;117595;1993-04-02;45
109033;117596;1994-04-19;45
109034;117597;1995-05-19;45
109035;117598;1996-12-26;45
109036;117599;1997-03-10;45
109037;117600;1998-07-28;45
109038;117601;1999-06-09;45
109039;117602;2000-06-08;45
109040;117603;2001-03-20;45
109041;117604;2002-09-24;45
109042;117605;2003-10-08;45
109043;117606;2004-04-07;45
109044;117607;2005-05-16;45
109045;117608;2006-12-23;45
109046;117609;2007-05-14;45
109047;117610;2008-08-23;45
109048;117611;2009-12-25;45
109049;117612;2010-03-24;45
109050;117613;2011-03-12;45
109051;117614;2012-06-20;45
109052;117615;2013-10-23;10.55
109053;117616;2014-04-12;45
109054;117617;2015-07-20;45
109055;117618;2016-07-10;45
109056;117619;2017-12-26;45
109057;117620;2018-11-06;45
109058;117621;2013-12-10;45
109059;117622;2014-03-21;45
109060;117623;2015-03-25;45
109061;117624;2016-08-05;45
109062;117625;2017-04-27;45
109063;117627;1984-09-21;0
109064;117628;1985-11-22;0
109065;117629;1986-07-11;0
109066;117630;1987-12-13;77.77
109067;117631;1988-10-08;25.82
109068;117632;1989-07-28;0
109069;117633;1990-05-21;0
109070;117634;1991-09-28;0
109071;117635;1992-12-25;0
109072;117636;1993-12-24;0
109073;117637;1994-03-28;0
109074;117638;1995-11-13;0
109075;117639;1996-03-27;0
109076;117640;1997-04-04;0
109077;117641;1998-06-10;0
109078;117642;1999-08-27;0
109079;117644;2001-11-13;37.55
109080;117645;2002-08-12;0
109081;117646;2003-10-14;0
109082;117647;2004-09-24;0
109083;117648;2005-07-23;0
109084;117649;2006-06-05;0
109085;117651;2008-06-10;0
109086;117652;2009-06-05;0
109087;117653;2010-08-11;0
109088;117654;2011-04-26;0
109089;117655;2012-03-20;0
109090;117656;2013-06-25;0
109091;117658;2015-08-19;0
109092;117659;2016-07-08;38.33
109093;117660;2017-10-18;0
109094;117662;2002-10-01;45
109095;117663;2003-08-28;45
109096;117664;2004-09-27;45
109097;117665;2005-09-15;45
109098;117666;2006-03-17;45
109099;117667;2007-09-20;45
109100;117669;2009-06-19;45
109101;117670;2010-11-26;45
109102;117671;2011-12-12;45
109103;117672;2012-12-21;45
109104;117673;2013-03-10;45
109105;117676;2016-10-21;45
109106;117677;2017-12-22;45
109107;117679;1988-03-24;45
109108;117680;1989-07-27;92.01
109109;117681;1990-07-21;45
109110;117682;1991-09-02;45
109111;117683;1992-05-20;45
109112;117684;1993-07-22;45
109113;117685;1994-10-20;45
109114;117686;1995-08-24;45
109115;117687;1996-10-16;45
109116;117688;1966-12-13;45
109117;117689;1967-10-21;45
109118;117690;1968-12-04;45
109119;117691;1969-04-11;45
109120;117692;1970-12-14;45
109121;117693;1971-07-24;45
109122;117694;1972-05-02;45
109123;117695;1973-11-06;45
109124;117696;1974-07-21;45
109125;117697;1975-06-15;45
109126;117698;1976-04-26;45
109127;117699;1977-11-13;45
109128;117700;1978-03-22;45
109129;117701;1979-10-25;45
109130;117702;1978-10-15;45
109131;117703;1979-12-24;45
109132;117704;1980-06-14;45
109133;117705;1981-06-28;45
109134;117706;1982-12-17;45
109135;117707;1983-03-07;45
109136;117708;1984-09-04;45
109137;117709;1985-12-18;45
109138;117710;1986-08-21;45
109139;117711;1987-09-09;45
109140;117712;1988-03-25;45
109141;117713;1989-05-27;45
109142;117714;1990-10-24;45
109143;117715;1991-09-22;45
109144;117716;1992-08-09;45
109145;117718;1994-12-01;45
109146;117719;1995-05-13;57.45
109147;117720;1996-08-01;45
109148;117721;1997-04-14;45
109149;117722;1998-09-14;45
109150;117723;1999-09-21;45
109151;117724;2000-07-18;45
109152;117725;2001-04-14;45
109153;117726;2002-08-03;6.8
109154;117727;2003-06-19;45
109155;117728;2004-12-05;45
109156;117729;2005-08-15;45
109157;117730;2006-10-19;45
109158;117731;2007-05-04;45
109159;117732;2008-11-25;45
109160;117733;2009-05-28;45
109161;117734;2010-06-09;66.03
109162;117737;2013-06-14;45
109163;117738;2014-06-08;81.66
109164;117739;2015-11-12;45
109165;117740;2016-12-02;45
109166;117741;2017-11-03;45
