id;member_id;member_type;member_since;member_until
8539;8539;reduction;1992-01-01;
8540;8540;full;2011-01-01;2015-01-01
8541;8541;youth;2017-01-01;
8542;8542;full;1970-01-01;2000-01-01
8543;8543;combi;2007-01-01;
8544;8544;full;2012-01-01;
8545;8545;full;1989-01-01;1995-01-01
8546;8546;full;1977-01-01;
8547;8547;full;2018-01-01;
8548;8548;reduction;1979-01-01;2015-01-01
8549;8549;full;2010-01-01;
8550;8550;full;1993-01-01;
8551;8551;full;2007-01-01;
8552;8552;full;2015-01-01;
8553;8553;combi;2016-01-01;
8554;8554;reduction;2000-01-01;
8555;8555;full;2017-01-01;
8556;8556;reduction;1991-01-01;
8557;8557;full;1986-01-01;
8558;8558;full;1975-01-01;1981-01-01
8559;8559;full;1982-01-01;
8560;8560;full;2015-01-01;2017-01-01
8561;8561;reduction;1991-01-01;
8562;8562;combi;2011-01-01;2013-01-01
8563;8563;full;2009-01-01;
8564;8564;full;2015-01-01;
8565;8565;full;2016-01-01;
8566;8566;full;2008-01-01;
8567;8567;full;2006-01-01;
8568;8568;full;1992-01-01;
8569;8569;youth;2017-01-01;
8570;8570;full;1971-01-01;
8571;8571;full;2015-01-01;
8572;8572;full;2005-01-01;
8573;8573;combi;2013-01-01;2017-01-01
8574;8574;youth;2017-01-01;
8575;8575;full;2006-01-01;
8576;8576;full;2014-01-01;2018-01-01
8577;8577;full;1990-01-01;
8578;8578;full;2010-01-01;
8579;8579;full;2016-01-01;2018-01-01
8580;8580;full;2002-01-01;
8581;8581;youth;2018-01-01;
8582;8582;full;1995-01-01;
8583;8583;full;2000-01-01;
8584;8584;full;1997-01-01;2016-01-01
8585;8585;free;1995-01-01;
8586;8586;full;2008-01-01;
8587;8587;full;1979-01-01;
8588;8588;reduction;2017-01-01;
8589;8589;full;2012-01-01;
8590;8590;full;2001-01-01;
8591;8591;full;2016-01-01;
8592;8592;full;2013-01-01;
8593;8593;reduction;2004-01-01;2004-01-01
8594;8594;full;1986-01-01;
8595;8595;full;2003-01-01;
8596;8596;full;1994-01-01;
8597;8597;full;2001-01-01;
8598;8598;youth;2015-01-01;2017-01-01
8599;8599;combi;2013-01-01;
8600;8600;reduction;1981-01-01;2018-01-01
8601;8601;full;2010-01-01;
8602;8602;full;1998-01-01;
8603;8603;combi;2017-01-01;
8604;8604;full;1989-01-01;
8605;8605;full;1989-01-01;
8606;8606;full;1992-01-01;
8607;8607;full;1991-01-01;
8608;8608;combi;2006-01-01;
8609;8609;reduction;2001-01-01;2015-01-01
8610;8610;full;1970-01-01;
8611;8611;full;2003-01-01;
8612;8612;combi;2017-01-01;
8613;8613;full;2008-01-01;
8614;8614;full;2009-01-01;
8615;8615;youth;2011-01-01;
8616;8616;full;2012-01-01;
8617;8617;full;1995-01-01;
8618;8618;youth;2016-01-01;
8619;8619;youth;2011-01-01;2016-01-01
8620;8620;full;1976-01-01;
8621;8621;full;1997-01-01;1998-01-01
8622;8622;full;2018-01-01;2018-01-01
8623;8623;combi;2018-01-01;
8624;8624;full;2017-01-01;
8625;8625;combi;2011-01-01;
8626;8626;free;2011-01-01;2014-01-01
8627;8627;full;2006-01-01;
8628;8628;combi;2018-01-01;2018-01-01
8629;8629;full;1998-01-01;
8630;8630;full;1974-01-01;
8631;8631;combi;2010-01-01;
8632;8632;full;1986-01-01;2009-01-01
8633;8633;full;1991-01-01;
8634;8634;full;1994-01-01;2010-01-01
8635;8635;full;1992-01-01;
8636;8636;youth;2013-01-01;2015-01-01
8637;8637;youth;2015-01-01;
8638;8638;reduction;2006-01-01;
8639;8639;youth;2014-01-01;
8640;8640;full;2011-01-01;
8641;8641;free;2012-01-01;
8642;8642;free;2003-01-01;
8643;8643;combi;2014-01-01;
8644;8644;full;2014-01-01;
8645;8645;full;2012-01-01;2017-01-01
8646;8646;full;2017-01-01;
8647;8647;free;2011-01-01;
8648;8648;full;2002-01-01;
8649;8649;full;1988-01-01;
8650;8650;combi;2013-01-01;
8651;8651;full;1993-01-01;2013-01-01
8652;8652;combi;2009-01-01;2013-01-01
8653;8653;youth;2012-01-01;
8654;8654;full;2001-01-01;
8655;8655;full;1976-01-01;1981-01-01
8656;8656;full;2001-01-01;
8657;8657;full;2015-01-01;
8658;8658;full;1994-01-01;2016-01-01
8659;8659;full;2018-01-01;2018-01-01
8660;8660;free;2014-01-01;2017-01-01
8661;8661;full;1998-01-01;
8662;8662;full;2007-01-01;
8663;8663;full;2010-01-01;
8664;8664;free;2018-01-01;2018-01-01
8665;8665;reduction;2012-01-01;
8666;8666;combi;2018-01-01;
8667;8667;free;2010-01-01;
8668;8668;youth;2016-01-01;
8669;8669;full;1991-01-01;2003-01-01
8670;8670;full;1978-01-01;
8671;8671;full;1989-01-01;2002-01-01
8672;8672;combi;2015-01-01;
8673;8673;free;2006-01-01;
8674;8674;full;2005-01-01;
8675;8675;full;1982-01-01;
8676;8676;full;2011-01-01;2016-01-01
8677;8677;full;2010-01-01;
8678;8678;youth;2017-01-01;
8679;8679;full;2009-01-01;
8680;8680;full;1995-01-01;
8681;8681;full;2000-01-01;
8682;8682;reduction;2016-01-01;
8683;8683;reduction;1996-01-01;
8684;8684;full;2001-01-01;
8685;8685;free;1986-01-01;
8686;8686;full;1994-01-01;
8687;8687;full;2002-01-01;
8688;8688;full;2001-01-01;2014-01-01
8689;8689;reduction;1978-01-01;2011-01-01
8690;8690;youth;2016-01-01;
8691;8691;full;1984-01-01;
8692;8692;full;1981-01-01;
8693;8693;full;2018-01-01;
8694;8694;full;2001-01-01;2017-01-01
8695;8695;free;2000-01-01;
8696;8696;reduction;2017-01-01;
8697;8697;free;2013-01-01;
8698;8698;combi;2012-01-01;
8699;8699;full;2001-01-01;2017-01-01
8700;8700;youth;2018-01-01;2018-01-01
8701;8701;combi;2014-01-01;
8702;8702;reduction;1983-01-01;2000-01-01
8703;8703;combi;2012-01-01;
8704;8704;full;1967-01-01;
8705;8705;full;1985-01-01;2003-01-01
8706;8706;full;2005-01-01;
8707;8707;full;2011-01-01;
8708;8708;full;1989-01-01;
8709;8709;youth;2016-01-01;2018-01-01
8710;8710;reduction;1965-01-01;
8711;8711;full;2005-01-01;
8712;8712;full;2013-01-01;
8713;8713;full;1996-01-01;
8714;8714;reduction;2000-01-01;
8715;8715;full;1988-01-01;1991-01-01
8716;8716;full;2008-01-01;
8717;8717;full;2000-01-01;
8718;8718;full;2013-01-01;2014-01-01
8719;8719;combi;2010-01-01;
8720;8720;full;2004-01-01;
8721;8721;full;2009-01-01;
8722;8722;full;2014-01-01;
8723;8723;youth;2013-01-01;
8724;8724;combi;2013-01-01;
8725;8725;full;2015-01-01;
8726;8726;full;2011-01-01;
8727;8727;combi;2010-01-01;2012-01-01
8728;8728;full;2007-01-01;
8729;8729;full;1988-01-01;2000-01-01
8730;8730;full;1987-01-01;
8731;8731;youth;2013-01-01;
8732;8732;full;2000-01-01;
8733;8733;full;2004-01-01;
8734;8734;full;2010-01-01;
8735;8735;free;2014-01-01;
8736;8736;full;2009-01-01;
8737;8737;youth;2016-01-01;2016-01-01
8738;8738;full;2016-01-01;2016-01-01
8739;8739;full;1988-01-01;
8740;8740;full;2010-01-01;
8741;8741;full;1999-01-01;
8742;8742;full;1975-01-01;
8743;8743;youth;2012-01-01;
8744;8744;full;1981-01-01;
8745;8745;full;2002-01-01;
8746;8746;full;2011-01-01;
8747;8747;full;2004-01-01;
8748;8748;full;1985-01-01;
8749;8749;full;2015-01-01;
8750;8750;free;2017-01-01;
8751;8751;full;2004-01-01;
8752;8752;reduction;2009-01-01;2016-01-01
8753;8753;reduction;1994-01-01;
8754;8754;full;1981-01-01;1993-01-01
8755;8755;youth;2015-01-01;
8756;8756;full;1998-01-01;
8757;8757;full;2017-01-01;
8758;8758;combi;2018-01-01;
8759;8759;youth;2017-01-01;
8760;8760;full;1991-01-01;
8761;8761;full;2007-01-01;
8762;8762;full;1991-01-01;1997-01-01
8763;8763;full;2018-01-01;
8764;8764;combi;2017-01-01;
8765;8765;full;1966-01-01;2000-01-01
8766;8766;full;2011-01-01;
8767;8767;full;1996-01-01;
8768;8768;full;1983-01-01;1991-01-01
8769;8769;reduction;2017-01-01;
8770;8770;combi;2014-01-01;
8771;8771;reduction;2001-01-01;2011-01-01
8772;8772;full;2017-01-01;2017-01-01
8773;8773;full;2004-01-01;
8774;8774;full;2000-01-01;
8775;8775;free;1988-01-01;1989-01-01
8776;8776;combi;2006-01-01;
8777;8777;full;2007-01-01;
8778;8778;combi;2017-01-01;
8779;8779;reduction;1985-01-01;
8780;8780;full;2002-01-01;
8781;8781;full;1995-01-01;
8782;8782;full;2004-01-01;
8783;8783;combi;2011-01-01;
8784;8784;full;2013-01-01;
8785;8785;full;2013-01-01;
8786;8786;full;1985-01-01;
8787;8787;reduction;1996-01-01;
8788;8788;combi;2018-01-01;
8789;8789;full;2015-01-01;
8790;8790;reduction;2006-01-01;
8791;8791;full;1975-01-01;
8792;8792;full;2013-01-01;
8793;8793;youth;2017-01-01;
8794;8794;full;2010-01-01;
8795;8795;full;1981-01-01;
8796;8796;full;2012-01-01;
8797;8797;full;2001-01-01;
8798;8798;full;2017-01-01;
8799;8799;full;1979-01-01;1991-01-01
8800;8800;full;2003-01-01;
8801;8801;combi;2013-01-01;
8802;8802;full;1996-01-01;1997-01-01
8803;8803;full;2018-01-01;
8804;8804;full;2013-01-01;
8805;8805;youth;2014-01-01;
8806;8806;full;1987-01-01;
8807;8807;full;1971-01-01;2011-01-01
8808;8808;reduction;2003-01-01;
8809;8809;full;2012-01-01;
8810;8810;full;1990-01-01;
8811;8811;full;2010-01-01;
8812;8812;full;1987-01-01;2012-01-01
8813;8813;full;2011-01-01;
8814;8814;full;1999-01-01;
8815;8815;full;1992-01-01;
8816;8816;youth;2017-01-01;
8817;8817;full;1997-01-01;
8818;8818;full;1967-01-01;
8819;8819;full;2010-01-01;
8820;8820;full;1982-01-01;2001-01-01
8821;8821;full;2010-01-01;
8822;8822;reduction;1999-01-01;
8823;8823;full;1993-01-01;2006-01-01
8824;8824;youth;2015-01-01;2017-01-01
8825;8825;full;2007-01-01;
8826;8826;full;2013-01-01;
8827;8827;full;2018-01-01;
8828;8828;youth;2014-01-01;
8829;8829;full;2009-01-01;
8830;8830;full;1988-01-01;
8831;8831;reduction;2007-01-01;2014-01-01
8832;8832;youth;2013-01-01;
8833;8833;full;1997-01-01;
8834;8834;full;2015-01-01;2015-01-01
8835;8835;combi;2015-01-01;
8836;8836;full;2015-01-01;
8837;8837;free;1972-01-01;
8838;8838;full;2015-01-01;
8839;8839;reduction;2007-01-01;
8840;8840;reduction;2012-01-01;
8841;8841;full;2008-01-01;
8842;8842;youth;2010-01-01;
8843;8843;full;1982-01-01;
8844;8844;full;2012-01-01;2015-01-01
8845;8845;full;1985-01-01;
8846;8846;full;2002-01-01;
8847;8847;combi;2014-01-01;
8848;8848;full;1973-01-01;
8849;8849;full;2018-01-01;
8850;8850;full;2002-01-01;
8851;8851;full;2014-01-01;
8852;8852;full;1981-01-01;
8853;8853;reduction;2004-01-01;
8854;8854;full;2012-01-01;
8855;8855;reduction;1987-01-01;
8856;8856;full;2010-01-01;
8857;8857;free;2002-01-01;
8858;8858;full;1997-01-01;
8859;8859;full;2006-01-01;
8860;8860;full;1977-01-01;
8861;8861;full;2005-01-01;
8862;8862;youth;2014-01-01;
8863;8863;youth;2016-01-01;
8864;8864;youth;2014-01-01;
8865;8865;free;1982-01-01;
8866;8866;full;2006-01-01;2013-01-01
8867;8867;full;1979-01-01;
8868;8868;full;1987-01-01;
8869;8869;full;1972-01-01;
8870;8870;full;2012-01-01;
8871;8871;full;2014-01-01;
8872;8872;full;2015-01-01;2018-01-01
8873;8873;full;2004-01-01;
8874;8874;reduction;2008-01-01;
8875;8875;full;2012-01-01;
8876;8876;full;2018-01-01;
8877;8877;full;1997-01-01;
8878;8878;full;1971-01-01;1986-01-01
8879;8879;youth;2017-01-01;
8880;8880;full;1979-01-01;
8881;8881;reduction;1997-01-01;
8882;8882;full;2000-01-01;
8883;8883;free;2014-01-01;
8884;8884;full;2004-01-01;2014-01-01
8885;8885;youth;2017-01-01;
8886;8886;full;2005-01-01;
8887;8887;full;2012-01-01;
8888;8888;full;2004-01-01;2004-01-01
8889;8889;full;2002-01-01;
8890;8890;full;2004-01-01;
8891;8891;full;1989-01-01;
8892;8892;combi;2018-01-01;
8893;8893;full;2006-01-01;
8894;8894;full;2009-01-01;
8895;8895;full;2018-01-01;
8896;8896;full;1998-01-01;
8897;8897;youth;2018-01-01;
8898;8898;combi;2009-01-01;
8899;8899;full;2010-01-01;2011-01-01
8900;8900;full;1996-01-01;
8901;8901;full;2014-01-01;
8902;8902;combi;2010-01-01;
8903;8903;full;1998-01-01;2007-01-01
8904;8904;combi;2010-01-01;
8905;8905;reduction;1986-01-01;
8906;8906;full;2014-01-01;
8907;8907;full;1997-01-01;
8908;8908;youth;2013-01-01;
8909;8909;youth;2014-01-01;
8910;8910;full;2006-01-01;
8911;8911;full;2008-01-01;
8912;8912;full;1992-01-01;2007-01-01
8913;8913;full;1996-01-01;
8914;8914;full;1992-01-01;
8915;8915;combi;2016-01-01;
8916;8916;combi;2003-01-01;
8917;8917;full;1989-01-01;1990-01-01
8918;8918;free;2008-01-01;
8919;8919;full;1988-01-01;
8920;8920;combi;2017-01-01;
8921;8921;full;1990-01-01;
8922;8922;full;2013-01-01;2018-01-01
8923;8923;youth;2015-01-01;
8924;8924;youth;2013-01-01;
8925;8925;full;1999-01-01;
8926;8926;full;1971-01-01;
8927;8927;combi;2018-01-01;
8928;8928;full;1985-01-01;
8929;8929;reduction;1987-01-01;
8930;8930;full;1984-01-01;
8931;8931;full;2011-01-01;
8932;8932;combi;2018-01-01;
8933;8933;youth;2018-01-01;
8934;8934;full;1981-01-01;
8935;8935;youth;2018-01-01;
8936;8936;combi;2014-01-01;
8937;8937;combi;2010-01-01;
8938;8938;full;1987-01-01;
8939;8939;full;1995-01-01;
8940;8940;full;2018-01-01;
8941;8941;full;2008-01-01;
8942;8942;full;2014-01-01;
8943;8943;full;2007-01-01;
8944;8944;full;1994-01-01;
8945;8945;full;2010-01-01;
8946;8946;youth;2017-01-01;
8947;8947;youth;2014-01-01;
8948;8948;combi;2018-01-01;
8949;8949;full;2012-01-01;2016-01-01
8950;8950;full;2004-01-01;2007-01-01
8951;8951;full;1973-01-01;
8952;8952;combi;2016-01-01;
8953;8953;full;1982-01-01;
8954;8954;full;2002-01-01;
8955;8955;full;2009-01-01;2014-01-01
8956;8956;full;2001-01-01;
8957;8957;full;2006-01-01;
8958;8958;full;2016-01-01;
8959;8959;full;1975-01-01;1982-01-01
8960;8960;youth;2016-01-01;
8961;8961;full;1987-01-01;
8962;8962;full;2010-01-01;2011-01-01
8963;8963;full;2015-01-01;
8964;8964;full;1998-01-01;
8965;8965;full;1979-01-01;
8966;8966;full;2008-01-01;
8967;8967;full;2011-01-01;
8968;8968;full;1995-01-01;
8969;8969;full;1995-01-01;
8970;8970;full;2018-01-01;
8971;8971;full;2011-01-01;2017-01-01
8972;8972;full;2015-01-01;2017-01-01
8973;8973;full;2014-01-01;2015-01-01
8974;8974;combi;2009-01-01;
8975;8975;full;2016-01-01;
8976;8976;full;1994-01-01;
8977;8977;combi;2012-01-01;
8978;8978;full;2009-01-01;
8979;8979;youth;2015-01-01;
8980;8980;full;2017-01-01;
8981;8981;full;1963-01-01;
8982;8982;full;2011-01-01;
8983;8983;full;1985-01-01;
8984;8984;full;2015-01-01;
8985;8985;full;2002-01-01;
8986;8986;combi;2013-01-01;
8987;8987;full;2000-01-01;
8988;8988;full;1990-01-01;
8989;8989;reduction;1986-01-01;
8990;8990;reduction;2002-01-01;2003-01-01
8991;8991;full;1982-01-01;
8992;8992;full;1987-01-01;
8993;8993;full;1996-01-01;2012-01-01
8994;8994;full;2011-01-01;
8995;8995;reduction;2009-01-01;
8996;8996;full;2012-01-01;2018-01-01
8997;8997;free;1965-01-01;
8998;8998;youth;2016-01-01;
8999;8999;full;1971-01-01;
9000;9000;youth;2017-01-01;
9001;9001;full;2011-01-01;
9002;9002;full;1977-01-01;
9003;9003;reduction;2010-01-01;
9004;9004;combi;2009-01-01;2009-01-01
9005;9005;full;2016-01-01;
9006;9006;full;2012-01-01;
9007;9007;full;1994-01-01;
9008;9008;combi;2013-01-01;2018-01-01
9009;9009;full;2016-01-01;
9010;9010;full;2012-01-01;
9011;9011;full;1977-01-01;
9012;9012;combi;2014-01-01;2016-01-01
9013;9013;full;2014-01-01;
9014;9014;full;2009-01-01;
9015;9015;free;2010-01-01;2013-01-01
9016;9016;free;2017-01-01;
9017;9017;combi;2012-01-01;
9018;9018;full;1982-01-01;2012-01-01
9019;9019;full;1969-01-01;
9020;9020;full;2000-01-01;
9021;9021;full;2012-01-01;
9022;9022;full;2016-01-01;2018-01-01
9023;9023;full;2001-01-01;
9024;9024;combi;2009-01-01;
9025;9025;full;1987-01-01;
9026;9026;full;1989-01-01;
9027;9027;full;2017-01-01;2017-01-01
9028;9028;full;1995-01-01;
9029;9029;reduction;1990-01-01;
9030;9030;full;2013-01-01;
9031;9031;reduction;2007-01-01;
9032;9032;youth;2018-01-01;2018-01-01
9033;9033;full;1988-01-01;
9034;9034;full;2018-01-01;
9035;9035;full;2015-01-01;
9036;9036;youth;2018-01-01;2018-01-01
9037;9037;reduction;1996-01-01;2007-01-01
9038;9038;free;2009-01-01;
9039;9039;full;2012-01-01;2012-01-01
9040;9040;free;2018-01-01;2018-01-01
9041;9041;full;2007-01-01;
9042;9042;combi;2017-01-01;
9043;9043;combi;2018-01-01;
9044;9044;full;2013-01-01;
9045;9045;full;2004-01-01;
9046;9046;free;2018-01-01;
9047;9047;full;2013-01-01;2014-01-01
9048;9048;full;2006-01-01;
9049;9049;full;2002-01-01;
9050;9050;free;1967-01-01;
9051;9051;full;1973-01-01;
9052;9052;full;1993-01-01;
9053;9053;full;2003-01-01;2010-01-01
9054;9054;full;2018-01-01;
9055;9055;full;2006-01-01;
9056;9056;full;2016-01-01;2018-01-01
9057;9057;reduction;2011-01-01;2014-01-01
9058;9058;full;2018-01-01;2018-01-01
9059;9059;full;1998-01-01;2005-01-01
9060;9060;reduction;1981-01-01;2010-01-01
9061;9061;full;2018-01-01;2018-01-01
9062;9062;full;1992-01-01;
9063;9063;combi;1979-01-01;
9064;9064;reduction;2003-01-01;
9065;9065;youth;2012-01-01;
9066;9066;reduction;2017-01-01;
9067;9067;full;1995-01-01;
9068;9068;full;2018-01-01;
9069;9069;free;2011-01-01;
9070;9070;full;2009-01-01;2017-01-01
9071;9071;youth;2017-01-01;
9072;9072;full;1986-01-01;2009-01-01
9073;9073;full;1975-01-01;2008-01-01
9074;9074;full;1996-01-01;
9075;9075;full;2012-01-01;
9076;9076;full;1998-01-01;
9077;9077;full;2003-01-01;
9078;9078;full;1976-01-01;
9079;9079;full;2010-01-01;
9080;9080;full;1998-01-01;
9081;9081;full;2004-01-01;2006-01-01
9082;9082;full;2005-01-01;
9083;9083;full;2015-01-01;
9084;9084;free;1991-01-01;2014-01-01
9085;9085;full;2000-01-01;
9086;9086;reduction;2012-01-01;
9087;9087;full;2008-01-01;
9088;9088;full;1999-01-01;
9089;9089;full;1993-01-01;
9090;9090;full;1974-01-01;
9091;9091;reduction;1995-01-01;2001-01-01
9092;9092;full;2009-01-01;
9093;9093;full;2017-01-01;2018-01-01
9094;9094;full;2007-01-01;
9095;9095;reduction;2018-01-01;
9096;9096;full;1996-01-01;2007-01-01
9097;9097;reduction;1993-01-01;
9098;9098;combi;2011-01-01;
9099;9099;full;1995-01-01;
9100;9100;full;2003-01-01;
9101;9101;full;2001-01-01;
9102;9102;full;2008-01-01;
9103;9103;youth;2014-01-01;2016-01-01
9104;9104;combi;2015-01-01;2015-01-01
9105;9105;combi;2011-01-01;
9106;9106;full;2010-01-01;2012-01-01
9107;9107;full;1998-01-01;2006-01-01
9108;9108;youth;2017-01-01;
9109;9109;full;2016-01-01;
9110;9110;full;2015-01-01;
9111;9111;full;2003-01-01;2010-01-01
9112;9112;full;1984-01-01;
9113;9113;full;1973-01-01;
9114;9114;youth;2012-01-01;
9115;9115;full;1984-01-01;
9116;9116;full;1984-01-01;
9117;9117;reduction;1989-01-01;
9118;9118;combi;2009-01-01;
9119;9119;full;2002-01-01;
9120;9120;full;2010-01-01;
9121;9121;combi;2013-01-01;
9122;9122;combi;2002-01-01;
9123;9123;combi;2004-01-01;
9124;9124;youth;2016-01-01;
9125;9125;full;1991-01-01;
9126;9126;full;1998-01-01;
9127;9127;free;1992-01-01;
9128;9128;full;2016-01-01;
9129;9129;full;1979-01-01;
9130;9130;reduction;2016-01-01;
9131;9131;full;1986-01-01;
9132;9132;full;1989-01-01;1992-01-01
9133;9133;free;2004-01-01;2007-01-01
9134;9134;combi;2017-01-01;
9135;9135;full;2002-01-01;2016-01-01
9136;9136;reduction;2009-01-01;
9137;9137;full;2013-01-01;
9138;9138;full;2018-01-01;
9139;9139;combi;2010-01-01;
9140;9140;youth;2016-01-01;
9141;9141;full;2004-01-01;2013-01-01
9142;9142;free;2011-01-01;
9143;9143;free;1966-01-01;
9144;9144;full;2016-01-01;
9145;9145;full;1988-01-01;
9146;9146;full;2014-01-01;
9147;9147;full;2014-01-01;
9148;9148;full;2011-01-01;2014-01-01
9149;9149;full;1997-01-01;
9150;9150;full;2015-01-01;2015-01-01
9151;9151;full;2009-01-01;
9152;9152;full;2008-01-01;
9153;9153;full;1984-01-01;2004-01-01
9154;9154;full;2009-01-01;
9155;9155;youth;2018-01-01;2018-01-01
9156;9156;full;2005-01-01;
9157;9157;combi;2016-01-01;
9158;9158;full;1982-01-01;2014-01-01
9159;9159;full;2008-01-01;
9160;9160;reduction;2010-01-01;
9161;9161;combi;2016-01-01;
9162;9162;full;2004-01-01;
9163;9163;free;2009-01-01;2016-01-01
9164;9164;full;1993-01-01;
9165;9165;free;1986-01-01;
9166;9166;full;2005-01-01;
9167;9167;full;2001-01-01;
9168;9168;full;2013-01-01;
9169;9169;combi;2009-01-01;2017-01-01
9170;9170;full;2014-01-01;2015-01-01
9171;9171;full;2008-01-01;
9172;9172;full;1985-01-01;
9173;9173;full;2007-01-01;
9174;9174;full;1989-01-01;
9175;9175;full;2003-01-01;
9176;9176;full;2009-01-01;
9177;9177;free;2016-01-01;
9178;9178;full;1994-01-01;2011-01-01
9179;9179;full;1995-01-01;
9180;9180;full;1994-01-01;
9181;9181;combi;2017-01-01;
9182;9182;full;2007-01-01;
9183;9183;youth;2018-01-01;
9184;9184;combi;2016-01-01;
9185;9185;full;2008-01-01;
9186;9186;full;2001-01-01;
9187;9187;full;1990-01-01;1995-01-01
9188;9188;full;2011-01-01;
9189;9189;full;2015-01-01;
9190;9190;youth;2013-01-01;2016-01-01
9191;9191;youth;2017-01-01;
9192;9192;full;2011-01-01;2017-01-01
9193;9193;full;1986-01-01;
9194;9194;full;2013-01-01;
9195;9195;full;2009-01-01;
9196;9196;full;2009-01-01;
9197;9197;free;2013-01-01;
9198;9198;combi;2010-01-01;2015-01-01
9199;9199;full;1992-01-01;
9200;9200;free;1970-01-01;2005-01-01
9201;9201;combi;2008-01-01;2018-01-01
9202;9202;combi;2011-01-01;
9203;9203;full;2003-01-01;
9204;9204;full;2014-01-01;
9205;9205;full;2017-01-01;
9206;9206;combi;2009-01-01;
9207;9207;full;1994-01-01;
9208;9208;full;1992-01-01;
9209;9209;full;2011-01-01;
9210;9210;full;2009-01-01;2018-01-01
9211;9211;full;2012-01-01;
